,d1r1,d1r0,d0r1,d0r0,ROR,SE,CI95min,CI95max
CITRIC ACID MONOHYDRATE\POTASSIUM CITRATE,0,0,205,36844,,,,
CITRIC ACID MONOHYDRATE\POTASSIUM CITRATE\SODIUM CITRATE,0,0,205,36844,,,,
CITRIC ACID MONOHYDRATE\SODIUM BICARBONATE,0,0,205,36844,,,,
CITRIC ACID MONOHYDRATE\SODIUM BICARBONATE\SODIUM CITRATE\TARTARIC ACID,0,0,205,36844,,,,
CITRIC ACID MONOHYDRATE\SODIUM BICARBONATE\TARTARIC ACID,0,0,205,36844,,,,
CITRIC ACID MONOHYDRATE\SODIUM CHLORITE,0,0,205,36844,,,,
CITRIC ACID MONOHYDRATE\SODIUM CITRATE,0,0,205,36844,,,,
CITRIC ACID MONOHYDRATE\TRISODIUM CITRATE DIHYDRATE,0,0,205,36844,,,,
"CITRIC ACID, 1-STEARYL ESTER\SODIUM CITRATE",0,0,205,36844,,,,
CITRULLINE,0,0,205,36844,,,,
CITRUS AURANTIUM FRUIT RIND,0,0,205,36844,,,,
CITRUS BIOFLAVONOID COMPLEX\DIETARY SUPPLEMENT\GRAPE SEED EXTRACT,0,0,205,36844,,,,
CITRUS BIOFLAVONOID COMPLEX\GRAPE SEED EXTRACT,0,0,205,36844,,,,
CITRUS BIOFLAVONOIDS,0,0,205,36844,,,,
CITRUS X PARADISI\GRAPE FRUIT\HERBALS,0,0,205,36844,,,,
CIXUTUMUMAB,0,7,205,36837,,,,
CLADOSPORIUM CLADOSPORIOIDES,0,0,205,36844,,,,
CLADOSPORIUM HERBARUM,0,0,205,36844,,,,
CLADOSPORIUM SPHAEROSPERMUM,0,0,205,36844,,,,
CLADRIBINE,0,10,205,36834,,,,
CLARITHROMYCIN,0,26,205,36818,,,,
CLARITHROMYCIN CITRATE,0,0,205,36844,,,,
CLARITHROMYCIN LACTOBIONATE,0,0,205,36844,,,,
CLARITHROMYCIN\OMEPRAZOLE\TINIDAZOLE,0,0,205,36844,,,,
CLARITHROMYCIN\TINIDAZOLE,0,0,205,36844,,,,
CLASCOTERONE,0,0,205,36844,,,,
CLAVULANATE POTASSIUM,0,2,205,36842,,,,
CLAVULANATE POTASSIUM\TICARCILLIN,0,0,205,36844,,,,
CLAVULANIC ACID,0,1,205,36843,,,,
CLAVULANIC ACID\TICARCILLIN,0,0,205,36844,,,,
CLAZAKIZUMAB,0,0,205,36844,,,,
CLEBOPRIDE,0,0,205,36844,,,,
CLEBOPRIDE MALATE,0,0,205,36844,,,,
CLEBOPRIDE MALATE\DIMETHICONE,0,0,205,36844,,,,
CLEMASTINE,0,42,205,36802,,,,
CLEMASTINE FUMARATE,0,34,205,36810,,,,
CLEMASTINE FUMARATE\PHENYLPROPANOLAMINE HYDROCHLORIDE,0,0,205,36844,,,,
CLEMASTINE\DEXAMETHASONE,0,0,205,36844,,,,
CLEMATIS VITALBA FLOWER\HELIANTHEMUM NUMMULARIUM FLOWER\IMPATIENS GLANDULIFERA FLOWER\ORNITHOGALUM UMBELLATUM\PRUNUS CERASIFERA FLOWER,0,0,205,36844,,,,
CLEMIZOLE,0,0,205,36844,,,,
CLEMIZOLE PENICILLIN,0,0,205,36844,,,,
CLEMIZOLE\DIBUCAINE\FLUOCORTOLONE CAPROATE\FLUOCORTOLONE PIVALATE,0,0,205,36844,,,,
CLEMIZOLE\DIBUCAINE\FLUOCORTOLONE\HEXACHLOROPHENE,0,0,205,36844,,,,
CLENBUTEROL,0,0,205,36844,,,,
CLENBUTEROL HYDROCHLORIDE,0,0,205,36844,,,,
CLEOMYCIN B2,0,1,205,36843,,,,
CLEVIDIPINE,0,0,205,36844,,,,
CLEVUDINE,0,0,205,36844,,,,
CLIDINIUM,0,0,205,36844,,,,
CLIDINIUM BROMIDE,0,0,205,36844,,,,
CLIKSTAR,0,0,205,36844,,,,
CLINDAMYCIN,0,28,205,36816,,,,
CLINDAMYCIN HYDROCHLORIDE,0,0,205,36844,,,,
CLINDAMYCIN HYDROCHLORIDE MONOHYDRATE,0,0,205,36844,,,,
CLINDAMYCIN HYDROCHLORIDE\TRIAMCINOLONE ACETONIDE,0,0,205,36844,,,,
CLINDAMYCIN PALMITATE HYDROCHLORIDE,0,1,205,36843,,,,
CLINDAMYCIN PHOSPHATE,0,13,205,36831,,,,
CLINDAMYCIN PHOSPHATE\TRETINOIN,0,0,205,36844,,,,
CLINDAMYCIN\CLINDAMYCIN PHOSPHATE,0,8,205,36836,,,,
CLINDAMYCIN\CLOTRIMAZOLE,0,0,205,36844,,,,
CLINDAMYCIN\FLUCONAZOLE\TINIDAZOLE,0,0,205,36844,,,,
CLINOFIBRATE,0,0,205,36844,,,,
CLIOQUINOL,0,0,205,36844,,,,
CLIOQUINOL\FLUMETHASONE,0,0,205,36844,,,,
CLIOQUINOL\FLUMETHASONE PIVALATE,0,0,205,36844,,,,
CLIOQUINOL\HYDROCORTISONE,0,0,205,36844,,,,
CLIOQUINOL\PAPAVERINE HYDROCHLORIDE\SULFAGUANIDINE\VITAMINS,0,0,205,36844,,,,
CLOBAZAM,0,14,205,36830,,,,
CLOBENZOREX HYDROCHLORIDE,0,0,205,36844,,,,
CLOBETASOL,0,8,205,36836,,,,
CLOBETASOL PROPIONATE,0,5,205,36839,,,,
CLOBETASOL PROPIONATE\CLOTRIMAZOLE,0,0,205,36844,,,,
CLOBETASOL PROPIONATE\COAL TAR,0,0,205,36844,,,,
CLOBETASOL\CLOBETASOL PROPIONATE,0,0,205,36844,,,,
CLOBETASOL\GENTAMICIN,0,0,205,36844,,,,
CLOBETASONE,0,0,205,36844,,,,
CLOBETASONE BUTYRATE,0,0,205,36844,,,,
CLOBETASONE BUTYRATE\GENTAMICIN\MICONAZOLE NITRATE,0,0,205,36844,,,,
CLOBETASONE BUTYRATE\MICONAZOLE NITRATE,0,0,205,36844,,,,
CLOBETASONE BUTYRATE\NYSTATIN\OXYTETRACYCLINE CALCIUM,0,0,205,36844,,,,
CLOBUTINOL,0,0,205,36844,,,,
CLOBUTINOL HYDROCHLORIDE,0,0,205,36844,,,,
CLOCAPRAMINE,0,0,205,36844,,,,
CLOCINIZINE,0,0,205,36844,,,,
CLOCINIZINE HYDROCHLORIDE\PHENYLPROPANOLAMINE HYDROCHLORIDE,0,0,205,36844,,,,
CLOCORTOLONE PIVALATE,0,0,205,36844,,,,
CLODRONATE DISODIUM,0,3,205,36841,,,,
CLODRONIC ACID,0,14,205,36830,,,,
CLOFARABINE,0,2,205,36842,,,,
CLOFAZIMINE,0,1,205,36843,,,,
CLOFENAMIDE,0,1,205,36843,,,,
CLOFENOTANE,0,0,205,36844,,,,
CLOFIBRATE,0,0,205,36844,,,,
CLOFIBRATE\INOSITOL NIACINATE,0,0,205,36844,,,,
CLOMETHIAZOLE,0,3,205,36841,,,,
CLOMETHIAZOLE EDISYLATE,0,0,205,36844,,,,
CLOMIPHENE,0,0,205,36844,,,,
CLOMIPHENE CITRATE,0,0,205,36844,,,,
CLOMIPRAMINE,0,5,205,36839,,,,
CLOMIPRAMINE HYDROCHLORIDE,0,9,205,36835,,,,
CLONAZEPAM,0,87,205,36757,,,,
CLONAZOLAM,0,0,205,36844,,,,
CLONAZOLINE,0,0,205,36844,,,,
CLONIDINE HYDROCHLORIDE,0,3,205,36841,,,,
CLONIDINE\GABAPENTIN\IMIPRAMINE\KETAMINE\LIDOCAINE\MEFENAMIC ACID,0,0,205,36844,,,,
CLONIDINE\GABAPENTIN\KETAMINE\KETOPROFEN\LIDOCAINE,0,0,205,36844,,,,
CLONIDINE\HYDROCHLOROTHIAZIDE\TRIAMTERENE,0,0,205,36844,,,,
CLONIXIN,0,0,205,36844,,,,
CLONIXIN LYSINE,0,0,205,36844,,,,
CLONIXIN\CYCLOBENZAPRINE,0,0,205,36844,,,,
CLONIXIN\PARGEVERINE,0,0,205,36844,,,,
CLONOSTACHYS ROSEA F. ROSEA\PENICILLIUM CHRYSOGENUM VAR. CHRYSOGENUM\PENICILLIUM DIGITATUM\PENICILLIUM EXPANSUM,0,0,205,36844,,,,
CLOPAMIDE,0,0,205,36844,,,,
CLOPAMIDE\DIHYDROERGOCRISTINE MESYLATE\RESERPINE,0,0,205,36844,,,,
CLOPAMIDE\DIHYDROERGOCRISTINE\RESERPINE,0,0,205,36844,,,,
CLOPAMIDE\PINDOLOL,0,0,205,36844,,,,
CLOPAMIDE\RESERPINE,0,0,205,36844,,,,
CLOPENTHIXOL,0,0,205,36844,,,,
CLOPENTHIXOL HYDROCHLORIDE,0,0,205,36844,,,,
CLOPERASTINE,0,3,205,36841,,,,
CLOPERASTINE FENDIZOATE,0,0,205,36844,,,,
CLOPERASTINE HYDROCHLORIDE,0,0,205,36844,,,,
CLOPIDOGREL BESILATE,0,0,205,36844,,,,
CLOPIDOGREL BISULFATE,0,163,205,36681,,,,
CLOPIDOGREL CAMSYLATE,0,0,205,36844,,,,
CLOPIDOGREL HYDROBROMIDE,0,0,205,36844,,,,
CLOPIDOGREL HYDROCHLORIDE,0,5,205,36839,,,,
CLOPIDOGREL\ROSUVASTATIN,0,0,205,36844,,,,
CLOPIRAC,0,0,205,36844,,,,
CLOPREDNOL,0,0,205,36844,,,,
CLORAZEPATE DIPOTASSIUM,0,17,205,36827,,,,
CLORAZEPATE DIPOTASSIUM\SULPIRIDE,0,0,205,36844,,,,
CLORAZEPATE MONOPOTASSIUM,0,0,205,36844,,,,
CLORAZEPIC ACID,0,1,205,36843,,,,
CLORPRENALINE,0,0,205,36844,,,,
CLORPRENALINE HYDROCHLORIDE,0,0,205,36844,,,,
CLOSANTEL\MEBENDAZOLE,0,0,205,36844,,,,
CLOSTRIDIUM BOTULINUM,0,0,205,36844,,,,
CLOSTRIDIUM BUTYRICUM SPORES STRAIN M-55,0,34,205,36810,,,,
CLOSTRIDIUM DIFFICILE,0,0,205,36844,,,,
CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED),0,0,205,36844,,,,
CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)\CORYNEBACTERIUM DIPHTHERIAE TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED),0,0,205,36844,,,,
CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)\CORYNEBACTERIUM DIPHTHERIAE TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)\DIPHTHERIA AND TETANUS TOXOIDS,0,0,205,36844,,,,
CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)\CORYNEBACTERIUM DIPHTHERIAE TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)\DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,0,0,205,36844,,,,
"CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)\MENINGOCOCCAL POLYSACCHARIDE VACCINE, GROUPS A, C, Y,W135 COMBINED",0,0,205,36844,,,,
CLOSTRIDIUM TETANI\CLOSTRIDIUM TETANI TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED)\CORYNEBACTERIUM DIPHTHERIAE\CORYNEBACTERIUM DIPHTHERIAE TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED),0,0,205,36844,,,,
CLOTHIAPINE,0,0,205,36844,,,,
CLOTIAZEPAM,0,3,205,36841,,,,
CLOTRIMAZOLE,0,24,205,36820,,,,
CLOTRIMAZOLE OR MICONAZOLE NITRATE,0,0,205,36844,,,,
CLOTRIMAZOLE\FLUCONAZOLE,0,0,205,36844,,,,
CLOTRIMAZOLE\HEXAMIDINE DIISETHIONATE,0,0,205,36844,,,,
CLOTRIMAZOLE\HEXAMIDINE DIISETHIONATE\PREDNISOLONE ACETATE,0,0,205,36844,,,,
CLOTRIMAZOLE\HYDROCORTISONE,0,0,205,36844,,,,
CLOTRIMAZOLE\SALICYLIC ACID,0,0,205,36844,,,,
CLOTRIMAZOLE\TOLNAFTATE,0,0,205,36844,,,,
CLOVE,0,0,205,36844,,,,
CLOVE OIL,0,0,205,36844,,,,
CLOVE OIL\HERBALS,0,0,205,36844,,,,
CLOXACILLIN,0,5,205,36839,,,,
CLOXACILLIN SODIUM,0,1,205,36843,,,,
CLOXAZOLAM,0,0,205,36844,,,,
CLOZAPINE,0,95,205,36749,,,,
"COAGULATION FACTOR IX (RECOMBINANT), GLYCOPEGYLATED",0,0,205,36844,,,,
COAGULATION FACTOR IX HUMAN,0,0,205,36844,,,,
COAGULATION FACTOR IX HUMAN\COAGULATION FACTOR VII HUMAN\COAGULATION FACTOR X HUMAN\PROTEIN C\PROTEIN S HUMAN\PROTHROMBIN,0,0,205,36844,,,,
COAGULATION FACTOR IX HUMAN\COAGULATION FACTOR VII HUMAN\COAGULATION FACTOR X HUMAN\PROTEIN C\PROTHROMBIN,0,0,205,36844,,,,
COAGULATION FACTOR IX HUMAN\COAGULATION FACTOR VII HUMAN\COAGULATION FACTOR X HUMAN\PROTHROMBIN,0,1,205,36843,,,,
COAGULATION FACTOR IX RECOMBINANT HUMAN,0,0,205,36844,,,,
COAGULATION FACTOR IX RECOMBINANT HUMAN\ISOPROPYL ALCOHOL,0,0,205,36844,,,,
COAGULATION FACTOR VII HUMAN,0,0,205,36844,,,,
COAGULATION FACTOR VII HUMAN\COAGULATION FACTOR X HUMAN,0,0,205,36844,,,,
COAGULATION FACTOR VII HUMAN\COAGULATION FACTOR X HUMAN\FACTOR IX COMPLEX\PROTHROMBIN,0,0,205,36844,,,,
COAGULATION FACTOR VIIA (RECOMBINANT),0,0,205,36844,,,,
COAGULATION FACTOR VIIA HUMAN,0,0,205,36844,,,,
COAGULATION FACTOR VIIA RECOMBINANT HUMAN,0,1,205,36843,,,,
COAGULATION FACTOR VIIA RECOMBINANT HUMAN-JNCW,0,0,205,36844,,,,
COAGULATION FACTOR X HUMAN,0,0,205,36844,,,,
COAGULATION FACTOR XI,0,0,205,36844,,,,
COAL TAR,0,0,205,36844,,,,
COAL TAR\COCONUT OIL\SALICYLIC ACID,0,0,205,36844,,,,
COAL TAR\MENTHOL,0,0,205,36844,,,,
COAL TAR\PYRITHIONE ZINC\SALICYLIC ACID,0,0,205,36844,,,,
COAL TAR\SALICYLIC ACID,0,0,205,36844,,,,
COAL TAR\SALICYLIC ACID\SULFUR,0,0,205,36844,,,,
COBALAMIN,0,2,205,36842,,,,
COBALT,0,1,205,36843,,,,
COBAMAMIDE,0,5,205,36839,,,,
COBAMAMIDE\CYPROHEPTADINE HYDROCHLORIDE,0,0,205,36844,,,,
COBICISTAT,0,0,205,36844,,,,
COBICISTAT\DARUNAVIR ETHANOLATE,0,1,205,36843,,,,
COBICISTAT\DARUNAVIR\EMTRICITABINE\TENOFOVIR ALAFENAMIDE,0,5,205,36839,,,,
COBICISTAT\ELVITEGRAVIR\EMTRICITABINE\TENOFOVIR,0,2,205,36842,,,,
COBICISTAT\ELVITEGRAVIR\EMTRICITABINE\TENOFOVIR ALAFENAMIDE FUMARATE,0,1,205,36843,,,,
COBICISTAT\ELVITEGRAVIR\EMTRICITABINE\TENOFOVIR DISOPROXIL FUMARATE,0,1,205,36843,,,,
COBIMETINIB,0,7,205,36837,,,,
COBIMETINIB FUMARATE,0,0,205,36844,,,,
COBOLIMAB,0,0,205,36844,,,,
COCAETHYLENE,0,0,205,36844,,,,
COCAINE,0,1,205,36843,,,,
COCAINE HYDROCHLORIDE,0,0,205,36844,,,,
COCARBOXYLASE,0,2,205,36842,,,,
COCARBOXYLASE HYDROCHLORIDE,0,0,205,36844,,,,
COCARBOXYLASE TETRAHYDRATE,0,0,205,36844,,,,
COCHINEAL,0,0,205,36844,,,,
COCHLIOBOLUS SATIVUS,0,0,205,36844,,,,
COCHLIOBOLUS SPICIFER,0,0,205,36844,,,,
COCILLANA,0,0,205,36844,,,,
COCILLANA\ETHYLMORPHINE\SENEGA EXTRACT,0,0,205,36844,,,,
COCOA,0,0,205,36844,,,,
COCOA BUTTER,0,0,205,36844,,,,
COCOA BUTTER\PETROLATUM,0,0,205,36844,,,,
COCOA BUTTER\PETROLATUM\PHENYLEPHRINE HYDROCHLORIDE\PHENYLEPHRINE HYDROCHLORIDE OR MINERAL OIL,0,0,205,36844,,,,
COCOA BUTTER\PHENYLEPHRINE HYDROCHLORIDE,0,0,205,36844,,,,
COCOA BUTTER\PHENYLEPHRINE HYDROCHLORIDE\SHARK LIVER OIL,0,0,205,36844,,,,
COCOA BUTTER\ZINC OXIDE,0,0,205,36844,,,,
COCONUT,0,0,205,36844,,,,
COCONUT OIL,0,5,205,36839,,,,
COCONUT OIL\COSMETICS\TEA TREE OIL,0,0,205,36844,,,,
COD LIVER OIL,0,3,205,36841,,,,
COD LIVER OIL\UREA\ZINC OXIDE,0,0,205,36844,,,,
CODEINE CAMPHORSULFONATE,0,0,205,36844,,,,
CODEINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE HYDROCHLORIDE\METHSCOPOLAMINE NITRATE\MORPHINE HYDROCHLORIDE\ NOSCAPINE HYDROCHLORIDE\PAPAVERINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE,0,58,205,36786,,,,
CODEINE PHOSPHATE ANHYDROUS,0,0,205,36844,,,,
CODEINE PHOSPHATE\DICLOFENAC SODIUM,0,0,205,36844,,,,
CODEINE PHOSPHATE\DIPHENHYDRAMINE HYDROCHLORIDE\MENTHOL,0,0,205,36844,,,,
CODEINE PHOSPHATE\DIPHENHYDRAMINE HYDROCHLORIDE\PHENYLEPHRINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\DROFENINE HYDROCHLORIDE\PROPYPHENAZONE,0,0,205,36844,,,,
CODEINE PHOSPHATE\EPHEDRINE HYDROCHLORIDE\PROMETHAZINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\GUAIFENESIN,0,3,205,36841,,,,
CODEINE PHOSPHATE\GUAIFENESIN\PHENIRAMINE MALEATE,0,0,205,36844,,,,
CODEINE PHOSPHATE\GUAIFENESIN\PSEUDOEPHEDRINE,0,0,205,36844,,,,
CODEINE PHOSPHATE\GUAIFENESIN\PSEUDOEPHEDRINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\GUAIFENESIN\PSEUDOEPHEDRINE HYDROCHLORIDE\TRIPROLIDINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\IBUPROFEN,0,1,205,36843,,,,
CODEINE PHOSPHATE\PHENOBARBITAL,0,0,205,36844,,,,
CODEINE PHOSPHATE\PHENYLEPHRINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\PHENYLEPHRINE HYDROCHLORIDE\PROMETHAZINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\PHENYLEPHRINE HYDROCHLORIDE\PYRILAMINE MALEATE,0,0,205,36844,,,,
CODEINE PHOSPHATE\PHENYLEPHRINE HYDROCHLORIDE\TRIPROLIDINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\PROMETHAZINE,0,1,205,36843,,,,
CODEINE PHOSPHATE\PROMETHAZINE HYDROCHLORIDE,0,6,205,36838,,,,
CODEINE PHOSPHATE\PRUNUS SEROTINA BARK,0,0,205,36844,,,,
CODEINE PHOSPHATE\PSEUDOEPHEDRINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\PSEUDOEPHEDRINE HYDROCHLORIDE\TRIPROLIDINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE PHOSPHATE\SULFOGAIACOL,0,0,205,36844,,,,
CODEINE POLISTIREX,0,0,205,36844,,,,
CODEINE SULFATE,0,0,205,36844,,,,
CODEINE\DICLOFENAC,0,0,205,36844,,,,
CODEINE\DIPHENHYDRAMINE,0,0,205,36844,,,,
CODEINE\ETHYLMORPHINE HYDROCHLORIDE,0,0,205,36844,,,,
CODEINE\ETHYLMORPHINE\HERBALS,0,0,205,36844,,,,
CODEINE\ETHYLMORPHINE\SULFOGAIACOL,0,0,205,36844,,,,
CODEINE\GRINDELIA HIRSUTULA FLOWERING TOP,0,0,205,36844,,,,
CODEINE\GRINDELIA HIRSUTULA WHOLE\SULFOGAIACOL,0,0,205,36844,,,,
CODEINE\GUAIFENESIN,0,1,205,36843,,,,
CODEINE\GUAIFENESIN\PHENIRAMINE MALEATE,0,0,205,36844,,,,
CODEINE\GUAIFENESIN\PHENYLEPHRINE\PHENYLPROPANOLAMINE,0,0,205,36844,,,,
CODEINE\GUAIFENESIN\PSEUDOEPHEDRINE,0,0,205,36844,,,,
CODEINE\HERBALS,0,0,205,36844,,,,
CODEINE\IBUPROFEN,0,0,205,36844,,,,
CODEINE\METAMIZOLE SODIUM\TIEMONIUM METHYLSULFATE,0,0,205,36844,,,,
CODEINE\PHENYLTOLOXAMINE,0,0,205,36844,,,,
CODEINE\PROMETHAZINE,0,0,205,36844,,,,
CODEINE\SISYMBRIUM OFFICINALE WHOLE,0,0,205,36844,,,,
CODEINE\TERPIN HYDRATE,0,0,205,36844,,,,
CODONOPSIS PILOSULA ROOT\HERBALS,0,0,205,36844,,,,
CODRITUZUMAB,0,0,205,36844,,,,
COENZYME A,0,2,205,36842,,,,
COIX LACRYMA-JOBI VAR. MA-YUEN SEED,0,0,205,36844,,,,
COLCHICINE,0,42,205,36802,,,,
COLCHICINE\DICYCLOMINE HYDROCHLORIDE,0,0,205,36844,,,,
"COLCHICINE\OPIUM, POWDERED\TIEMONIUM",0,0,205,36844,,,,
COLCHICINE\OPIUM\TIEMONIUM,0,0,205,36844,,,,
COLCHICINE\OPIUM\TIEMONIUM METHYLSULFATE,0,0,205,36844,,,,
COLCHICINE\PODOPHYLLUM,0,0,205,36844,,,,
COLCHICINE\PROBENECID,0,0,205,36844,,,,
COLCHICUM AUTUMNALE FLOWER\HERBALS,0,0,205,36844,,,,
COLD CREAM,0,0,205,36844,,,,
COLESEVELAM,0,1,205,36843,,,,
COLESEVELAM HYDROCHLORIDE,0,0,205,36844,,,,
COLESTILAN CHLORIDE,0,0,205,36844,,,,
COLESTIPOL,0,1,205,36843,,,,
COLESTIPOL HYDROCHLORIDE,0,0,205,36844,,,,
COLFORSIN,0,0,205,36844,,,,
COLISTIMETHATE SODIUM,0,0,205,36844,,,,
COLISTIMETHATE SODIUM\PENICILLIN G POTASSIUM,0,0,205,36844,,,,
COLISTIN,0,6,205,36838,,,,
COLISTIN A SODIUM METHANESULFONATE,0,0,205,36844,,,,
COLISTIN SULFATE,0,0,205,36844,,,,
COLISTIN SULFATE\GENTAMICIN SULFATE,0,0,205,36844,,,,
COLISTIN SULFATE\HYDROCORTISONE ACETATE\NEOMYCIN SULFATE\THONZONIUM BROMIDE,0,0,205,36844,,,,
COLLAGEN,0,0,205,36844,,,,
"COLLAGEN COMPLEX, MARINE\VITAMINS",0,0,205,36844,,,,
"COLLAGEN, HYDROLYZED",0,0,205,36844,,,,
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0,0,205,36844,,,,
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM-AAES,0,0,205,36844,,,,
COLLAGENASE\COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0,0,205,36844,,,,
COLLAGEN\METHYL METHACRYLATE,0,0,205,36844,,,,
COLLAGEN\TRIBASIC CALCIUM PHOSPHATE,0,0,205,36844,,,,
COLLODION,0,0,205,36844,,,,
COLTUXIMAB RAVTANSINE,0,0,205,36844,,,,
COMFREY ROOT,0,0,205,36844,,,,
CONATUMUMAB,0,0,205,36844,,,,
CONCORD GRAPE\GRAPE,0,0,205,36844,,,,
CONESTAT ALFA,0,0,205,36844,,,,
CONIUM MACULATUM FLOWERING TOP,0,0,205,36844,,,,
CONIUM MACULATUM FLOWERING TOP\HOMEOPATHICS\GRAPHITE\SULFUR,0,0,205,36844,,,,
CONIUM MACULATUM ROOT EXTRACT,0,0,205,36844,,,,
CONIVAPTAN,0,0,205,36844,,,,
CONIVAPTAN HYDROCHLORIDE,0,0,205,36844,,,,
CONVALLARIA MAJALIS,0,0,205,36844,,,,
CONVALLARIA MAJALIS\CRATAEGUS LAEVIGATA LEAF\PROXYPHYLLINE,0,0,205,36844,,,,
COPANLISIB,0,18,205,36826,,,,
COPPER,0,1,205,36843,,,,
COPPER GLUCONATE,0,0,205,36844,,,,
COPPER GLUCONATE\FERROUS GLUCONATE\MANGANESE GLUCONATE,0,0,205,36844,,,,
COPPER GLUCONATE\ZINC,0,0,205,36844,,,,
COPPER OR LEVONORGESTREL,0,1,205,36843,,,,
COPPER OXODOTREOTIDE CU-64,0,0,205,36844,,,,
COPPER\INTRAUTERINE DEVICE,0,0,205,36844,,,,
COPTISINE,0,0,205,36844,,,,
CORAL SNAKE (MICRURUS FULVIUS) IMMUNE GLOBULIN ANTIVENIN (EQUINE)\NORTH AMERICAN CORAL SNAKE ANTIVENIN (MICRURUS FULVIUS) (EQUINE),0,0,205,36844,,,,
CORDYCEPS SINENSIS EXTRACT\PANAX GINSENG ROOT EXTRACT\POMEGRANATE,0,0,205,36844,,,,
CORIFOLLITROPIN ALFA,0,0,205,36844,,,,
CORN,0,0,205,36844,,,,
CORN OIL,0,0,205,36844,,,,
"CORN OIL, OXIDIZED",0,0,205,36844,,,,
CORTICORELIN,0,0,205,36844,,,,
CORTICORELIN OVINE TRIFLUTATE,0,0,205,36844,,,,
CORTICOSTEROID NOS,0,28,205,36816,,,,
CORTICOSTERONE,0,0,205,36844,,,,
CORTICOTROPIN,0,0,205,36844,,,,
CORTISONE,0,5,205,36839,,,,
CORTISONE ACETATE,0,2,205,36842,,,,
CORTISONE\HYDROCORTISONE,0,6,205,36838,,,,
CORTISONE\TERBINAFINE HYDROCHLORIDE,0,0,205,36844,,,,
CORTIVAZOL,0,0,205,36844,,,,
CORYDALINE,0,0,205,36844,,,,
CORYNEBACTERIUM DIPHTHERIAE TOXOID ANTIGEN (FORMALDEHYDE INACTIVATED),0,0,205,36844,,,,
COSMETICS,0,1,205,36843,,,,
COSYNTROPIN,0,2,205,36842,,,,
COSYNTROPIN HEXAACETATE,0,0,205,36844,,,,
COTININE,0,0,205,36844,,,,
COTININE FUMARATE,0,0,205,36844,,,,
COTTONSEED OIL,0,0,205,36844,,,,
COUMARIN,0,0,205,36844,,,,
COUMARIN\TROXERUTIN,0,0,205,36844,,,,
COVID-19 CONVALESCENT PLASMA,0,0,205,36844,,,,
COVID-19 VACCINE,0,0,205,36844,,,,
COVID-19 VACCINE NOS,0,8,205,36836,,,,
COW MILK,0,0,205,36844,,,,
COW MILK FAT,0,0,205,36844,,,,
COXSACKIEVIRUS A21,0,0,205,36844,,,,
"CRAB LEG, UNSPECIFIED\OPILIO CRAB",0,0,205,36844,,,,
CRANBERRY,0,7,205,36837,,,,
CRANBERRY CONCENTRATE,0,0,205,36844,,,,
CRANBERRY JUICE,0,0,205,36844,,,,
CRANGON SHRIMP,0,0,205,36844,,,,
CRATAEGUS DOUGLASII FRUIT,0,0,205,36844,,,,
CRATAEGUS FRUIT\FILIPENDULA ULMARIA ROOT\GELSEMIUM SEMPERVIRENS ROOT\HAMAMELIS VIRGINIANA BARK\MAGNOLIA GRANDIFLORA FLOWER\SILVER\TIN\VALERIAN,0,0,205,36844,,,,
CRATAEGUS LAEVIGATA FLOWERING TOP,0,0,205,36844,,,,
CRATAEGUS LAEVIGATA FRUIT,0,0,205,36844,,,,
CRATAEGUS LAEVIGATA LEAF,0,0,205,36844,,,,
CREAM BASE,0,0,205,36844,,,,
CREATINE,0,1,205,36843,,,,
CREATINE MONOHYDRATE,0,0,205,36844,,,,
CREATININE,0,0,205,36844,,,,
CRENEZUMAB,0,0,205,36844,,,,
